"mean","sd","sd.corr","vss.int","vr","species","animal"
0.822,0.0196367003338137,0.130151764296507,0.26807074998644,"surv","Anser caerulescens","Anser caerulescens"
0.822,0.0196367003338137,0.130151764296507,0.24282142420395,"surv","Anser caerulescens","Anser caerulescens"
0.822,0.0196367003338137,0.130151764296507,0.200743082079918,"surv","Anser caerulescens","Anser caerulescens"
0.822,0.0196367003338137,0.130151764296507,0.157274378715216,"surv","Anser caerulescens","Anser caerulescens"
0.822,0.0196367003338137,0.130151764296507,0.465019615028037,"surv","Anser caerulescens","Anser caerulescens"
0.138650311,0.0835797513638543,0.664643746855385,0.0791305694328106,"fec","Anser caerulescens","Anser caerulescens"
0.309210348,0.190910813044315,0.699172495406121,0.130303171115631,"fec","Anser caerulescens","Anser caerulescens"
0.427460925666667,0.258665956914996,0.682028572256484,0.135968991927357,"fec","Anser caerulescens","Anser caerulescens"
0.52307555,0.322483629573321,0.699760265231289,0.487383666012242,"fec","Anser caerulescens","Anser caerulescens"
0.712636363636364,0.104882098307836,0.565301591923898,0.102566512211083,"surv","Anthropoides paradiseus","Anthropoides paradiseus"
0.712636363636364,0.104882098307836,0.565301591923898,0.102566512211082,"surv","Anthropoides paradiseus","Anthropoides paradiseus"
0.958454545454545,0.0156803293100855,0.433585043516612,0.0148285023981223,"surv","Anthropoides paradiseus","Anthropoides paradiseus"
0.958454545454545,0.0156803293100855,0.433585043516612,0.0148285023981223,"surv","Anthropoides paradiseus","Anthropoides paradiseus"
0.958454545454545,0.0156803293100855,0.433585043516612,0.14982525660443,"surv","Anthropoides paradiseus","Anthropoides paradiseus"
0.250286454545455,0.0978061405591322,0.367530159217895,0.116816716163449,"fec","Anthropoides paradiseus","Anthropoides paradiseus"
0.327723894736842,0.0938520534416297,0.46702859904893,1.1002957420806,"surv","Callospermophilus lateralis","Callospermophilus lateralis"
0.536212421052632,0.113720538331334,0.472305825111116,0.200650002775572,"surv","Callospermophilus lateralis","Callospermophilus lateralis"
0.536212421052632,0.113720538331334,0.472305825111116,0.0517769926445757,"surv","Callospermophilus lateralis","Callospermophilus lateralis"
0.536212421052632,0.113720538331334,0.472305825111116,0.0128442191932172,"surv","Callospermophilus lateralis","Callospermophilus lateralis"
0.536212421052632,0.113720538331334,0.472305825111116,0.00266265003383046,"surv","Callospermophilus lateralis","Callospermophilus lateralis"
1.51296031578947,0.465592392889252,0.345721252653885,4.64887646550083,"fec","Callospermophilus lateralis","Callospermophilus lateralis"
2.48614921052632,0.631636702236304,0.281304769599449,1.246305460576,"fec","Callospermophilus lateralis","Callospermophilus lateralis"
2.48614921052632,0.631636702236304,0.281304769599449,0.325929650412127,"fec","Callospermophilus lateralis","Callospermophilus lateralis"
2.48614921052632,0.631636702236304,0.281304769599449,0.0852360359302886,"fec","Callospermophilus lateralis","Callospermophilus lateralis"
2.48614921052632,0.631636702236304,0.281304769599449,0.0222906440451886,"fec","Callospermophilus lateralis","Callospermophilus lateralis"
2.48614921052632,0.631636702236304,0.281304769599449,0.00582937494131793,"fec","Callospermophilus lateralis","Callospermophilus lateralis"
0.920533327272727,0.0420599204686111,0.515696204229083,0.0245846744729987,"surv","Cebus capucinus","Cebus capucinus"
0.920533327272727,0.0420599204686111,0.515696204229083,0.0245846744729986,"surv","Cebus capucinus","Cebus capucinus"
0.920533327272727,0.0420599204686111,0.515696204229083,0.0245846744729985,"surv","Cebus capucinus","Cebus capucinus"
0.920533327272727,0.0420599204686111,0.515696204229083,0.0245846744729986,"surv","Cebus capucinus","Cebus capucinus"
0.920533327272727,0.0420599204686111,0.515696204229083,0.0245846744729986,"surv","Cebus capucinus","Cebus capucinus"
0.920533327272727,0.0420599204686111,0.515696204229083,0.0245846744729986,"surv","Cebus capucinus","Cebus capucinus"
0.920533327272727,0.0420599204686111,0.515696204229083,0.0243847858258871,"surv","Cebus capucinus","Cebus capucinus"
0.964747972727273,0.00845094666972043,0.221989585776318,0.105085226900463,"surv","Cebus capucinus","Cebus capucinus"
0.0154429494179235,0.00129225348772388,0.0874754074066892,0.000887422267424337,"fec","Cebus capucinus","Cebus capucinus"
0.114891088923618,0.00961399317915418,0.0874754074066891,0.108258284004577,"fec","Cebus capucinus","Cebus capucinus"
0.345,0.0891882585015845,0.405465680876174,0.192487313291182,"surv","Centrocercus minimus","Centrocercus minimus"
0.415,0.184760286956812,0.825380376044123,0.171916150038689,"surv","Centrocercus minimus","Centrocercus minimus"
0.615833333333333,0.0830616784338146,0.364671288380896,0.0652882470132624,"surv","Centrocercus minimus","Centrocercus minimus"
0.471666666666667,0.15008078632604,0.635949996913256,0.277025069622637,"surv","Centrocercus minimus","Centrocercus minimus"
0.426666666666667,0.133575537589875,0.318764046444006,0.0310087231217577,"fec","Centrocercus minimus","Centrocercus minimus"
0.448333333333333,0.169106385736819,0.385364634414146,0.100670515481847,"fec","Centrocercus minimus","Centrocercus minimus"
0.961369725,0.0128640939936227,0.318185062567654,0.0183647133204498,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.961369725,0.0128640939936227,0.318185062567654,0.0183647133204499,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.961369725,0.0128640939936227,0.318185062567654,0.0183647133204497,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.961369725,0.0128640939936227,0.318185062567654,0.0183647133204497,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.961369725,0.0128640939936227,0.318185062567654,0.0183647133204497,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.961369725,0.0128640939936227,0.318185062567654,0.0183647133204497,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.961369725,0.0128640939936227,0.318185062567654,0.0183647133204498,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.961369725,0.0128640939936227,0.318185062567654,0.0179453926175209,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.942291189285714,0.00364040514730814,0.0656629053046095,0.118743182363515,"surv","Cercopithecus mitis","Cercopithecus mitis"
0.0399468122401331,0.00247923599871606,0.0645558606615973,0.00403406616676849,"fec","Cercopithecus mitis","Cercopithecus mitis"
0.166785651819979,0.0103512888481746,0.0645558606615973,0.172643279242031,"fec","Cercopithecus mitis","Cercopithecus mitis"
0.296440397932505,0.0864374983329202,0.41641171162266,0.299906005662631,"surv","Chionomys nivalis","Chionomys nivalis"
0.152257801627299,0.0420944530986851,0.375930961084682,0.0733433219382262,"surv","Chionomys nivalis","Chionomys nivalis"
0.789034492023577,0.423924054854726,0.673317532115422,2.04480845142953,"fec","Chionomys nivalis","Chionomys nivalis"
0.4188340205379,0.253022925041069,0.744020772621028,0.346468785965729,"fec","Chionomys nivalis","Chionomys nivalis"
0.5175,0.280191261207667,2.73164822779962,0.179651425898072,"surv","Chlorocebus aethiops","Chlorocebus aethiops"
0.84875,0.16199096094712,2.5879187213292,0.141106119972767,"surv","Chlorocebus aethiops","Chlorocebus aethiops"
0.78625,0.124892811185089,0.169070877276661,0.320062225663037,"fec","Chlorocebus aethiops","Chlorocebus aethiops"
0.405859928214286,0.189465963155918,1.98233792408831,0.306103395233501,"surv","Ciconia ciconia","Ciconia ciconia"
0.832784338714286,0.180547455268034,2.06893893194621,0.145717984226772,"surv","Ciconia ciconia","Ciconia ciconia"
1.66152585,0.505238561943084,0.345204709523084,0.331538524876141,"fec","Ciconia ciconia","Ciconia ciconia"
0.701111111111111,0.26718179412361,2.33979980969705,0.170208757990763,"surv","Erythrocebus patas","Erythrocebus patas"
0.635555555555556,0.162027089641756,0.723853003422465,0.324005292005859,"surv","Erythrocebus patas","Erythrocebus patas"
0.792222222222222,0.219133394179081,0.400943791245537,0.622310526063324,"fec","Erythrocebus patas","Erythrocebus patas"
0.3402,0.135372449191111,0.696639774351729,0.117310307518078,"surv","Falco naumanni","Falco naumanni"
0.7096,0.0814972392170434,0.42206869262541,-0.0354878185764626,"surv","Falco naumanni","Falco naumanni"
1.86,0.365581728208618,0.195967882083835,0.0924623242182343,"fec","Falco naumanni","Falco naumanni"
0.225095946153846,0.0189345201683158,0.10882047899155,0.168017131149382,"surv","Falco peregrinus","Falco peregrinus"
0.852,3.20493781063927e-17,0,0.00658062526110438,"surv","Falco peregrinus","Falco peregrinus"
0.193383642034523,0.0152967644073246,0.078471517171896,0.017374897176898,"fec","Falco peregrinus","Falco peregrinus"
0.343178372601969,0.0271456192475898,0.078471517171896,0.0113349821370103,"fec","Falco peregrinus","Falco peregrinus"
0.443382910338462,0.0350718594930101,0.078471517171896,0.00301001206381839,"fec","Falco peregrinus","Falco peregrinus"
0.443382910338462,0.0350718594930101,0.078471517171896,0.318591442422736,"fec","Falco peregrinus","Falco peregrinus"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247413,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247413,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247415,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247409,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247407,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247405,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247406,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247406,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00869067502247407,"surv","Gorilla beringei","Gorilla beringei"
0.972270090243902,0.0104212173292712,0.31644153196669,0.00860570420325668,"surv","Gorilla beringei","Gorilla beringei"
0.976787756097561,0.00817236634402941,0.293184496530325,0.0528771589797872,"surv","Gorilla beringei","Gorilla beringei"
0.016409877286246,0.000573061809508399,0.0359293769399534,-7.41245169205923e-06,"fec","Gorilla beringei","Gorilla beringei"
0.08553479678974,0.00298702571440587,0.0359293769399533,-0.000750720862412145,"fec","Gorilla beringei","Gorilla beringei"
0.859125,0.0701078017315931,0.694817142134002,0.0228424498060351,"surv","Macaca mulatta","Macaca mulatta"
0.959416666666667,0.0313898603586147,1.57817308904649,0.00666277724060627,"surv","Macaca mulatta","Macaca mulatta"
0.9748,0.0255170531213932,1.8095381977177,0.00304744878564275,"surv","Macaca mulatta","Macaca mulatta"
0.927841666666667,0.0725838882489312,1.87521440878953,0.0108440458288429,"surv","Macaca mulatta","Macaca mulatta"
0.940625,0.0245320615818269,0.60982904395477,0.0345040086444132,"surv","Macaca mulatta","Macaca mulatta"
0.201691666666667,0.0989875424515937,0.964319358753292,0.012489807633284,"fec","Macaca mulatta","Macaca mulatta"
0.343608333333333,0.0547731762209691,0.165728433914728,0.142188227966098,"fec","Macaca mulatta","Macaca mulatta"
0.6,0.182482875908947,0.848492649955853,0.169420360242562,"surv","Macropus eugenii1","Macropus eugenii"
0.716666666666667,0.07371114795832,0.382818678330775,0.073463161004819,"surv","Macropus eugenii1","Macropus eugenii"
0.216666666666667,0.0503322295684717,0.23159986974244,0.139224648104498,"fec","Macropus eugenii1","Macropus eugenii"
0.386666666666667,0.126622799421484,0.312511581640253,0.462346994859065,"fec","Macropus eugenii1","Macropus eugenii"
0.59,0.0866025403784439,0.354536006500843,0.288876907743693,"surv","Macropus eugenii2","Macropus eugenii"
0.69,0.00999999999999995,0.0466385782728291,0.544399344334866,"surv","Macropus eugenii2","Macropus eugenii"
0.0433333333333333,0.0208166599946613,0.588752751756178,0.0238114794588656,"fec","Macropus eugenii2","Macropus eugenii"
0.27,0.141774468787578,0.671645940584251,0.439908686786364,"fec","Macropus eugenii2","Macropus eugenii"
0.59,0.0953939201416945,0.401643118536858,0.0428111593053168,"surv","Macropus eugenii3","Macropus eugenii"
0.656666666666667,0.0208166599946613,0.0927667059715914,0.452956549767488,"surv","Macropus eugenii3","Macropus eugenii"
0.19,0.0781024967590666,0.381833653084822,0.0993640636201868,"fec","Macropus eugenii3","Macropus eugenii"
0.32,0.13,0.376802452437489,0.382198669570717,"fec","Macropus eugenii3","Macropus eugenii"
0.507615847879113,0.162307012307742,0.704456875322416,0.260949881880709,"surv","Marmota flaviventris","Marmota flaviventris"
0.518128197678208,0.178703123016404,1.67711166287922,0.201987398167534,"surv","Marmota flaviventris","Marmota flaviventris"
0.715728897389059,0.114524423595588,0.592073530294391,0.239974158821048,"surv","Marmota flaviventris","Marmota flaviventris"
0.570708779326557,0.625284481289959,1.69825487764487,0.0956878623769391,"fec","Marmota flaviventris","Marmota flaviventris"
1.59527263617064,0.773894979033458,0.530354150922366,0.442634092821319,"fec","Marmota flaviventris","Marmota flaviventris"
0.872068716725821,0.173393157486459,2.78737789888333,0.00712755449458866,"surv","Orcinus orca","Orcinus orca"
0.909311399946944,0.0323247621537594,0.297227692253416,0.0111867069431782,"surv","Orcinus orca","Orcinus orca"
0.986241709183673,0.0245378683809452,1.66834788036511,0.0134545580926237,"surv","Orcinus orca","Orcinus orca"
0.973884183673469,0.041647845792522,1.88518116536959,0.00654331735774963,"surv","Orcinus orca","Orcinus orca"
0.901794642857143,0.108882105578556,2.61083238197784,0,"surv","Orcinus orca","Orcinus orca"
0.144509959183673,0.0602011078420901,0.652503700837745,0.0243458040331022,"fec","Orcinus orca","Orcinus orca"
0.0990154693877551,0.0632909793977724,1.00450768533401,0.0113773504296934,"fec","Orcinus orca","Orcinus orca"
0.0594313662928416,3.23492974798822e-07,5.6964457251269e-06,0.00409553665377259,"gr","Orcinus orca","Orcinus orca"
0.0476190311012526,1.91631468679891e-07,4.14232697119667e-06,0.0298242829050613,"gr","Orcinus orca","Orcinus orca"
0.05,7.22222975683325e-18,2.22044604925031e-16,0.0073003924992461,"gr","Orcinus orca","Orcinus orca"
0.622833333333333,0.361767558891986,1.90026566405897,0.104223941184516,"surv","Ovis aries","Ovis aries"
0.758833333333333,0.236834471027059,1.3177229640073,0.0686619994696747,"surv","Ovis aries","Ovis aries"
0.871,0.131541628391928,1.24716084310689,0.123923561987413,"surv","Ovis aries","Ovis aries"
0.581822333333333,0.0978474778247588,0.168051728403705,-0.314259247574826,"fec","Ovis aries","Ovis aries"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958609,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958609,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958609,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958611,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.016702265495861,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958611,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958611,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.016702265495861,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958609,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958609,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958611,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.016702265495861,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.016702265495861,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.016702265495861,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.0167022654958611,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.956144104444444,0.00328934120227436,0.075016380448447,0.016509649020965,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.945434446666667,0.0373261686230415,0.537597029979009,0.127021585101451,"surv","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.0169774162558118,0.0010243921539863,0.0636361799157657,0.000513791224303477,"fec","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.0560844818237673,0.00338405457432235,0.0636361799157657,0.04403835543086,"fec","Pan troglodytes schweinfurthii","Pan troglodytes schweinfurthii"
0.919697891891892,0.0150966811764554,0.185420805359802,0.0335038377298663,"surv","Papio cynocephalus","Papio cynocephalus"
0.919697891891892,0.0150966811764554,0.185420805359802,0.0335038377298663,"surv","Papio cynocephalus","Papio cynocephalus"
0.919697891891892,0.0150966811764554,0.185420805359802,0.0335038377298664,"surv","Papio cynocephalus","Papio cynocephalus"
0.919697891891892,0.0150966811764554,0.185420805359802,0.0335038377298663,"surv","Papio cynocephalus","Papio cynocephalus"
0.919697891891892,0.0150966811764554,0.185420805359802,0.0335038377298663,"surv","Papio cynocephalus","Papio cynocephalus"
0.919697891891892,0.0150966811764554,0.185420805359802,0.0335038377298663,"surv","Papio cynocephalus","Papio cynocephalus"
0.919697891891892,0.0150966811764554,0.185420805359802,0.0329268117748162,"surv","Papio cynocephalus","Papio cynocephalus"
0.955163189189189,0.0249922143308203,0.437835514670834,0.0517158519716891,"surv","Papio cynocephalus","Papio cynocephalus"
0.0410906756756757,0.000280749003565467,0.00686070710036869,0.00384719933034213,"fec","Papio cynocephalus","Papio cynocephalus"
0.251655351351351,0.00171921379344384,0.00685989089220512,0.219166003119506,"fec","Papio cynocephalus","Papio cynocephalus"
0.929833220833333,0.0166903117896732,0.229881115244137,0.0199259200775596,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.929833220833333,0.0166903117896732,0.229881115244137,0.0199259200775597,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.929833220833333,0.0166903117896732,0.229881115244137,0.0199259200775596,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.929833220833333,0.0166903117896732,0.229881115244137,0.0199259200775595,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.929833220833333,0.0166903117896732,0.229881115244137,0.0199259200775596,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.929833220833333,0.0166903117896732,0.229881115244137,0.0199259200775594,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.929833220833333,0.0166903117896732,0.229881115244137,0.0197289638007131,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.9269141875,0.00993638272224256,0.143575955238474,0.0696370469919593,"surv","Propithecus verreauxi","Propithecus verreauxi"
0.0138166018551476,0.00547623551464553,0.406478733377304,0.000669313969355139,"fec","Propithecus verreauxi","Propithecus verreauxi"
0.0873382454903592,0.0395366202873698,0.54844664189323,0.060288676820827,"fec","Propithecus verreauxi","Propithecus verreauxi"
0.623214285714286,0.083668374105135,0.45429497884917,0.0473589736529842,"surv","Pygoscelis adeliae","Pygoscelis adeliae"
0.881785714285714,0.0759655658556375,0.924930545804479,0.0830081974538625,"surv","Pygoscelis adeliae","Pygoscelis adeliae"
0.461785714285714,0.157175381434563,0.404838530707301,0.178310025697487,"fec","Pygoscelis adeliae","Pygoscelis adeliae"
0.9145,0.0735289058806127,2.0458665070466,0.0164363109162935,"surv","Rangifer tarandus caribou","Rangifer tarandus caribou"
0.9145,0.0735289058806127,2.0458665070466,0.0164363109162935,"surv","Rangifer tarandus caribou","Rangifer tarandus caribou"
0.9145,0.0735289058806127,2.0458665070466,0.186209472159095,"surv","Rangifer tarandus caribou","Rangifer tarandus caribou"
0.0956,0.032636720968191,0.397323598396493,0.0449302723257123,"fec","Rangifer tarandus caribou","Rangifer tarandus caribou"
0.690668372727273,0.000789365635293194,0.00368410446182398,0.141527253027116,"surv","Strix occidentalis occidentalis","Strix occidentalis occidentalis"
0.880797163636364,0.000353416944338326,0.00334093314777751,0.0472691383201598,"surv","Strix occidentalis occidentalis","Strix occidentalis occidentalis"
0.798765945454545,0.0130376418811351,0.0809395946289255,0.315123212591293,"surv","Strix occidentalis occidentalis","Strix occidentalis occidentalis"
0.131732684363636,0.136394533976309,1.328223362333,0.0163593376193349,"fec","Strix occidentalis occidentalis","Strix occidentalis occidentalis"
0.366162527272727,0.0993377424900334,0.302342195815543,0.265341202747786,"fec","Strix occidentalis occidentalis","Strix occidentalis occidentalis"
0.813149376013697,0.0927055345997247,0.585478466861989,0.0479198449720687,"surv","Suricata suricatta","Suricata suricatta"
0.426554994508659,0.160496180536894,0.713883221269685,0.179675468317151,"surv","Suricata suricatta","Suricata suricatta"
0.683806147011407,0.192102398226326,1.63070576382484,0.165817411289061,"surv","Suricata suricatta","Suricata suricatta"
0.237105058597491,0.18406379481238,0.865108792158634,0.0836256319698777,"fec","Suricata suricatta","Suricata suricatta"
1.96164538896215,1.00416240006366,0.715354920342366,0.207062092543765,"fec","Suricata suricatta","Suricata suricatta"
0.935421588369562,0.124397513293126,2.13985971170395,0.0148538660655529,"gr","Suricata suricatta","Suricata suricatta"
0.0645784116304376,0.124397513293126,2.13985971170395,-0.0774634705092885,"gr","Suricata suricatta","Suricata suricatta"
0.227724409241826,0.128983035231281,0.749433420346049,0.0435047817114653,"gr","Suricata suricatta","Suricata suricatta"
0.0426999411764706,0.0236198307399487,0.676992094376922,0.28343578718698,"surv","Turdus torquatus","Turdus torquatus"
0.421766294117647,0.120711062060797,0.525972214351471,0.471076073676523,"surv","Turdus torquatus","Turdus torquatus"
2.22018935294118,0.478311695626782,0.216636118929192,0.316813508561009,"fec","Turdus torquatus","Turdus torquatus"
0.060175185,0.111685352554295,1.68109939125331,0.0714216906077997,"fec","Umbonium costatum","Umbonium costatum"
0.48713245,0.90411952067763,1.68109939125331,0.281376936669298,"fec","Umbonium costatum","Umbonium costatum"
0.77368095,1.43595453284094,1.68109939125331,0.296397380968888,"fec","Umbonium costatum","Umbonium costatum"
0.9169552,1.7018720389226,1.68109939125331,0.229053404971723,"fec","Umbonium costatum","Umbonium costatum"
1.00291975,1.86142254257159,1.68109939125331,0.155801743156982,"fec","Umbonium costatum","Umbonium costatum"
1.06022945,1.96778954500425,1.68109939125331,0.343895468188983,"fec","Umbonium costatum","Umbonium costatum"
0.66815,0.22213930314107,0.996796804542598,0.297065397635653,"surv","Xenosaurus grandis","Xenosaurus grandis"
0.82795,0.0840611483782292,0.715577479840025,0.14441565338202,"surv","Xenosaurus grandis","Xenosaurus grandis"
0.697675,0.204399321182826,1.30084933854751,0.204655127196589,"surv","Xenosaurus grandis","Xenosaurus grandis"
0.65565,0.17336413508374,0.782732425900967,0.222215294636028,"surv","Xenosaurus grandis","Xenosaurus grandis"
1.569775,0.459992437437834,0.291165529303256,0.404440675915631,"fec","Xenosaurus grandis","Xenosaurus grandis"
1.676925,0.440186894966218,0.287210408946332,0.501511858276702,"fec","Xenosaurus grandis","Xenosaurus grandis"
0.718282408720089,0.212600084702726,1.18563320104574,-0.0120885817235945,"gr","Xenosaurus grandis","Xenosaurus grandis"
0.718505334802168,0.142907441587258,0.786245543735201,-0.074503575730261,"gr","Xenosaurus grandis","Xenosaurus grandis"
0.716784695114928,0.0645963747482246,0.317195527279862,0.000864576619427669,"gr","Xenosaurus grandis","Xenosaurus grandis"
0.663333333333333,0.165025250593154,0.793958254794522,-0.0330509163902084,"surv","Xenosaurus platyceps","Xenosaurus platyceps"
0.476666666666667,0.142945210949277,0.591384420905864,0.50814536304271,"surv","Xenosaurus platyceps","Xenosaurus platyceps"
0.71,0.2151743479135,1.24407889004186,0.319374299927199,"surv","Xenosaurus platyceps","Xenosaurus platyceps"
0.74,0.127671453348037,0.756971879436381,0.235034164176148,"surv","Xenosaurus platyceps","Xenosaurus platyceps"
1.42666666666667,0.49095145720665,0.38614782952382,0.432147402132787,"fec","Xenosaurus platyceps","Xenosaurus platyceps"
1.48,0.310966236109324,0.2209087105966,0.429357479964693,"fec","Xenosaurus platyceps","Xenosaurus platyceps"
0.833333333333333,0.288675134594813,3.98761673067948,0.0708758528285692,"gr","Xenosaurus platyceps","Xenosaurus platyceps"
0.668504901960784,0.0756907628139368,0.346188908179407,0.154753125006705,"gr","Xenosaurus platyceps","Xenosaurus platyceps"
0.326312892306681,0.0583121608153068,0.264621951110096,-0.018818380800014,"gr","Xenosaurus platyceps","Xenosaurus platyceps"
